timestamp,phase,cpu_percent,ram_percent,process_count,total_threads,load_index,cpu_per_thread,resource_pressure,rolling_cpu_mean
54:12.8,moderate,34.9,59.2,251,3118,47.05,0.011193072,2066.08,34.74
54:20.7,moderate,35.4,59.2,251,3123,47.3,0.011335255,2095.68,34.84
54:28.5,moderate,34.8,59.2,251,3115,47,0.01117175,2060.16,34.82
54:36.2,moderate,35.6,59.2,251,3115,47.4,0.011428571,2107.52,35.08
54:43.9,moderate,35.6,59.2,251,3087,47.4,0.011532232,2107.52,35.26
54:51.8,moderate,34.6,59.2,251,3122,46.9,0.011082639,2048.32,35.2
54:59.7,moderate,36.2,59.2,251,3118,47.7,0.011610006,2143.04,35.36
55:07.7,moderate,34.9,59.2,251,3117,47.05,0.011196663,2066.08,35.38
55:15.7,moderate,35.4,59.2,249,3098,47.3,0.011426727,2095.68,35.34
55:23.4,moderate,35.1,59.2,248,3143,47.15,0.011167674,2077.92,35.24
55:31.3,moderate,35.3,59.2,248,3146,47.25,0.011220598,2089.76,35.38
55:39.4,moderate,39.2,59.2,250,3163,49.2,0.012393298,2320.64,35.98
55:47.7,moderate,34.8,59.2,250,3169,47,0.010981382,2060.16,35.96
55:55.8,moderate,34.4,59.2,250,3166,46.8,0.010865445,2036.48,35.76
56:03.8,moderate,35.8,59.2,250,3169,47.5,0.011296939,2119.36,35.9
56:11.8,moderate,34.8,59.2,250,3168,47,0.010984848,2060.16,35.8
56:19.7,moderate,35.2,59.2,250,3166,47.2,0.01111813,2083.84,35
56:27.6,moderate,34.9,59.2,250,3152,47.05,0.011072335,2066.08,35.02
56:35.4,moderate,35.1,59.2,250,3149,47.15,0.011146396,2077.92,35.16
56:43.3,moderate,34.9,59.2,250,3074,47.05,0.011353286,2066.08,34.98
56:51.0,moderate,35.5,59.2,250,3093,47.35,0.01147753,2101.6,35.12
56:58.8,moderate,33.8,59.2,250,3086,46.5,0.01095269,2000.96,34.84
57:06.6,moderate,35.8,59.2,249,3084,47.5,0.011608301,2119.36,35.02
57:14.4,moderate,35.8,59.2,249,3042,47.5,0.011768573,2119.36,35.16
57:22.5,moderate,35.4,59.2,249,3082,47.3,0.011486048,2095.68,35.26
57:30.2,moderate,34.7,59.2,249,3067,46.95,0.011313988,2054.24,35.1
57:38.0,moderate,34.8,59.2,249,3076,47,0.011313394,2060.16,35.3
57:45.7,moderate,34.9,59.2,249,3093,47.05,0.011283543,2066.08,35.12
57:53.7,moderate,34.7,59.2,249,3062,46.95,0.011332462,2054.24,34.9
58:01.5,moderate,34.8,59.2,249,3062,47,0.011365121,2060.16,34.78
58:09.3,moderate,34.5,59.2,249,3061,46.85,0.011270827,2042.4,34.74
58:17.2,moderate,34.9,59.2,249,3068,47.05,0.011375489,2066.08,34.76
58:25.2,moderate,34.6,59.2,249,3066,46.9,0.011285062,2048.32,34.7
58:33.1,moderate,34.1,59.2,249,3067,46.65,0.011118357,2018.72,34.58
58:41.0,moderate,35.5,59.2,249,3063,47.35,0.011589944,2101.6,34.72
58:48.8,moderate,34.6,59.2,249,3072,46.9,0.011263021,2048.32,34.74
58:56.5,moderate,34.4,59.2,249,3059,46.8,0.011245505,2036.48,34.64
59:04.2,moderate,35.1,59.1,249,3066,47.1,0.011448141,2074.41,34.74
59:12.0,moderate,35.5,59.1,249,3066,47.3,0.011578604,2098.05,35.02
59:19.8,moderate,34.4,59.1,249,3075,46.75,0.011186992,2033.04,34.8
59:27.8,moderate,35.9,59.1,249,3084,47.5,0.011640726,2121.69,35.06
59:35.5,moderate,33.9,59.1,250,3102,46.5,0.010928433,2003.49,34.96
59:43.3,moderate,43.8,59.5,250,3223,51.65,0.013589823,2606.1,36.7
59:51.3,moderate,42.7,59.5,250,3278,51.1,0.013026236,2540.65,38.14
59:59.8,moderate,45,59.5,253,3313,52.25,0.013582855,2677.5,40.26
00:07.9,moderate,43.3,59.2,253,3305,51.25,0.013101362,2563.36,41.74
00:15.7,moderate,44.4,59,253,3316,51.7,0.013389626,2619.6,43.84
00:23.8,moderate,44.4,58.8,254,3327,51.6,0.013345356,2610.72,43.96
00:31.6,moderate,36.6,58.7,252,3324,47.65,0.01101083,2148.42,42.74
00:39.8,moderate,34.9,58.5,251,3321,46.7,0.010508883,2041.65,40.72
00:47.7,moderate,34.5,58.5,251,3316,46.5,0.010404101,2018.25,38.96
00:55.8,moderate,34.2,58.4,251,3305,46.3,0.010347958,1997.28,36.92
01:03.6,moderate,34.3,58.1,251,3300,46.2,0.010393939,1992.83,34.9
01:11.6,moderate,34.9,58.1,251,3158,46.5,0.011051298,2027.69,34.56
01:19.3,moderate,34.4,58.1,251,3162,46.25,0.01087919,1998.64,34.46
01:27.3,moderate,34.7,58.1,251,3155,46.4,0.010998415,2016.07,34.5
01:35.5,moderate,34.2,58.1,251,3150,46.15,0.010857143,1987.02,34.5
01:43.5,moderate,34.6,58.1,251,3151,46.35,0.010980641,2010.26,34.56
01:51.2,moderate,34.2,58.1,251,3152,46.15,0.010850254,1987.02,34.42
01:59.1,moderate,34.7,58.1,250,3110,46.4,0.011157556,2016.07,34.48
02:06.9,moderate,34.7,58.1,250,3104,46.4,0.011179124,2016.07,34.48
02:14.7,moderate,35.5,58.1,250,3104,46.8,0.011436856,2062.55,34.74
02:22.9,moderate,34.2,58.1,250,3068,46.15,0.011147327,1987.02,34.66
02:30.9,moderate,34.5,58.1,250,3066,46.3,0.011252446,2004.45,34.72
02:38.6,moderate,34.4,58.1,250,3070,46.25,0.011205212,1998.64,34.66
02:46.6,moderate,34.5,58.1,250,3068,46.3,0.011245111,2004.45,34.62
02:54.3,moderate,34.1,58.1,250,3064,46.1,0.011129243,1981.21,34.34
03:02.2,moderate,33.6,58.1,250,3060,45.85,0.010980392,1952.16,34.22
03:09.8,moderate,33.5,58.2,254,3128,45.85,0.010709719,1949.7,34.02
03:17.0,moderate,34.8,58.2,254,3143,46.5,0.011072224,2025.36,34.1
03:24.4,moderate,34.1,58.2,254,3142,46.15,0.01085296,1984.62,34.02
03:31.8,moderate,33.6,58.2,254,3134,45.9,0.010721123,1955.52,33.92
03:39.1,moderate,33.9,58.2,254,3132,46.05,0.010823755,1972.98,33.98
03:46.4,moderate,34.5,58.2,254,3133,46.35,0.01101181,2007.9,34.18
03:53.8,moderate,34,58.2,254,3134,46.1,0.010848756,1978.8,34.02
04:01.1,moderate,33.8,58.2,254,3130,46,0.010798722,1967.16,33.96
04:08.3,moderate,33.8,58.2,252,3111,46,0.010864674,1967.16,34
04:15.7,moderate,33.9,58.1,252,3103,46,0.010924911,1969.59,34
04:23.0,moderate,34,58.1,252,3113,46.05,0.01092194,1975.4,33.9
04:30.2,moderate,37.1,58.5,252,3127,47.8,0.011864407,2170.35,34.52
04:37.2,moderate,34.8,58.4,250,3080,46.6,0.011298701,2032.32,34.72
04:44.6,moderate,37.2,58.5,256,3121,47.85,0.011919257,2176.2,35.4
04:51.9,moderate,34.6,58.5,254,3145,46.55,0.01100159,2024.1,35.54
04:59.2,moderate,34.6,58.4,250,3101,46.5,0.011157691,2020.64,35.66
05:06.5,moderate,33.8,58.4,250,3101,46.1,0.01089971,1973.92,35
05:13.8,moderate,34.4,58.4,250,3089,46.4,0.01113629,2008.96,34.92
05:21.2,moderate,34.7,58.4,250,3126,46.55,0.011100448,2026.48,34.42
05:28.6,moderate,33.7,58.4,249,3142,46.05,0.010725652,1968.08,34.24
05:35.9,moderate,38.8,58.4,250,3165,48.6,0.012259084,2265.92,35.08
05:43.2,moderate,34.5,58.5,250,3154,46.5,0.010938491,2018.25,35.22
05:50.5,moderate,33.9,58.5,250,3150,46.2,0.010761905,1983.15,35.12
05:57.9,moderate,34.1,58.5,250,3152,46.3,0.010818528,1994.85,35
06:05.3,moderate,34.2,58.5,250,3153,46.35,0.010846813,2000.7,35.1
06:12.6,moderate,34.7,58.5,250,3151,46.6,0.011012377,2029.95,34.28
06:19.9,moderate,33.7,58.5,250,3151,46.1,0.010695017,1971.45,34.12
06:27.2,moderate,35.1,58.4,250,3136,46.75,0.011192602,2049.84,34.36
06:34.6,moderate,34.2,58.4,250,3128,46.3,0.010933504,1997.28,34.38
06:41.9,moderate,33.6,58.4,250,3125,46,0.010752,1962.24,34.26
06:49.2,moderate,33.9,58.4,250,3074,46.15,0.011027977,1979.76,34.1
06:56.5,moderate,34.3,58.4,250,3071,46.35,0.011169,2003.12,34.22
07:03.9,moderate,35,58.4,250,3080,46.7,0.011363636,2044,34.2
07:11.1,moderate,34.1,58.4,249,3072,46.25,0.01110026,1991.44,34.18
07:18.4,moderate,35.1,58.3,249,3072,46.7,0.011425781,2046.33,34.48
07:25.6,moderate,34.4,58.4,249,3076,46.4,0.011183355,2008.96,34.58
07:33.0,moderate,34.5,58.3,249,3062,46.4,0.011267146,2011.35,34.62
07:40.2,moderate,34,58.3,249,3066,46.15,0.011089367,1982.2,34.42
07:47.5,moderate,34.5,58.3,249,3066,46.4,0.011252446,2011.35,34.5
07:54.8,moderate,34.1,58.3,249,3045,46.2,0.011198686,1988.03,34.3
08:02.1,moderate,33.7,58.3,249,3047,46,0.011060059,1964.71,34.16
08:09.5,moderate,34,58.3,249,3046,46.15,0.01116218,1982.2,34.06
08:16.7,moderate,34,58.3,249,3046,46.15,0.01116218,1982.2,34.06
08:23.9,moderate,34.5,58.3,249,3047,46.4,0.011322612,2011.35,34.06
08:31.2,moderate,34.2,58.3,249,3052,46.25,0.011205767,1993.86,34.08
08:38.4,moderate,34.9,58.3,250,3078,46.6,0.011338532,2034.67,34.32
08:46.0,moderate,37.5,58.4,256,3144,47.95,0.011927481,2190,35.02
08:54.1,moderate,33.3,58.4,254,3130,45.85,0.010638978,1944.72,34.88
09:01.8,moderate,34.7,58.4,250,3080,46.55,0.011266234,2026.48,34.92
09:09.4,moderate,34.4,58.4,250,3086,46.4,0.011147116,2008.96,34.96
09:17.1,moderate,34.2,58.4,256,3144,46.3,0.010877863,1997.28,34.82
09:24.9,moderate,35.5,58.4,254,3148,46.95,0.011277001,2073.2,34.42
09:32.7,moderate,34.2,58.4,250,3088,46.3,0.01107513,1997.28,34.6
09:40.4,moderate,34.9,58.4,249,3086,46.65,0.011309138,2038.16,34.64
09:48.3,moderate,34.2,58.4,253,3172,46.3,0.010781841,1997.28,34.6
09:55.7,moderate,34,58.5,253,3172,46.25,0.010718789,1989,34.56
10:03.1,moderate,34.9,58.4,253,3167,46.65,0.011019893,2038.16,34.44
10:10.4,moderate,34.9,58.4,253,3157,46.65,0.011054799,2038.16,34.58
10:17.6,moderate,34.7,58.5,253,3156,46.6,0.01099493,2029.95,34.54
10:25.0,moderate,34.1,58.4,252,3168,46.25,0.010763889,1991.44,34.52
10:32.5,moderate,34.2,58.4,252,3165,46.3,0.010805687,1997.28,34.56
10:39.8,moderate,34.2,58.5,253,3182,46.35,0.010747957,2000.7,34.42
10:47.1,moderate,33.9,58.4,251,3163,46.15,0.010717673,1979.76,34.22
10:54.5,moderate,34.5,58.4,251,3141,46.45,0.010983763,2014.8,34.18
11:01.8,moderate,34.2,58.4,251,3142,46.3,0.010884787,1997.28,34.2
11:09.2,moderate,34.1,58.4,251,3153,46.25,0.010815097,1991.44,34.18
11:16.5,moderate,34.5,58.4,250,3120,46.45,0.011057692,2014.8,34.24
11:23.8,moderate,34.4,58.4,250,3116,46.4,0.011039795,2008.96,34.34
11:31.2,moderate,33.9,58.4,250,3115,46.15,0.010882825,1979.76,34.22
11:38.5,moderate,34,58.4,249,3104,46.2,0.010953608,1985.6,34.18
11:45.8,moderate,35.8,58.4,249,3102,47.1,0.011540941,2090.72,34.52
11:53.1,moderate,34.3,58.4,249,3105,46.35,0.011046699,2003.12,34.48
12:00.4,moderate,34.2,58.3,249,3091,46.25,0.01106438,1993.86,34.44
12:07.7,moderate,34.3,58.4,248,3082,46.35,0.011129137,2003.12,34.52
12:14.9,moderate,34.5,58.4,248,3067,46.45,0.011248777,2014.8,34.62
12:22.3,moderate,35.1,58.3,248,3056,46.7,0.011485602,2046.33,34.48
12:29.6,moderate,33.8,58.3,248,3058,46.05,0.011052976,1970.54,34.38
12:36.9,moderate,34.1,58.3,248,3056,46.2,0.011158377,1988.03,34.36
12:44.2,moderate,33.9,58.3,248,3023,46.1,0.011214026,1976.37,34.28
12:51.5,moderate,34,58.3,248,3056,46.15,0.011125654,1982.2,34.18
12:58.7,moderate,34.2,58.3,248,3066,46.25,0.011154599,1993.86,34
13:06.1,moderate,34.3,58.3,248,3062,46.3,0.011201829,1999.69,34.1
13:13.3,moderate,34.1,58.3,248,3056,46.2,0.011158377,1988.03,34.1
13:20.5,moderate,34,58.3,248,3057,46.15,0.011122015,1982.2,34.12
13:27.8,moderate,35.2,58.3,248,3046,46.75,0.011556139,2052.16,34.36
13:35.1,moderate,34,58.3,248,3039,46.15,0.011187891,1982.2,34.32
13:42.3,moderate,34.2,57.6,248,3047,45.9,0.011224155,1969.92,34.3
13:49.7,moderate,35.5,57.7,249,3075,46.6,0.011544715,2048.35,34.58
13:57.4,moderate,35,57.7,249,3077,46.35,0.011374716,2019.5,34.78
14:05.3,moderate,34.1,57.7,249,3094,45.9,0.011021332,1967.57,34.56
14:13.3,moderate,35.1,57.7,249,3089,46.4,0.011362901,2025.27,34.78
14:20.8,moderate,35.3,57.7,249,3101,46.5,0.011383425,2036.81,35
14:28.6,moderate,34.6,57.7,249,3101,46.15,0.011157691,1996.42,34.82
14:36.8,moderate,35.7,57.7,249,3089,46.7,0.011557138,2059.89,34.96
14:44.4,moderate,35.5,57.7,248,3053,46.6,0.011627907,2048.35,35.24
14:52.1,moderate,33.9,57.7,248,3093,45.8,0.010960233,1956.03,35
15:00.0,moderate,35.8,57.7,248,3095,46.75,0.011567044,2065.66,35.1
15:07.8,moderate,34.4,57.7,248,3096,46.05,0.011111111,1984.88,35.06
15:15.5,moderate,35.6,57.7,248,3095,46.65,0.011502423,2054.12,35.04
15:23.7,moderate,34.7,57.7,249,3142,46.2,0.011043921,2002.19,34.88
15:31.3,moderate,34.3,57.7,249,3149,46,0.010892347,1979.11,34.96
15:38.9,moderate,33.9,57.7,250,3169,45.8,0.010697381,1956.03,34.58
15:46.5,moderate,34.5,57.7,250,3145,46.1,0.010969793,1990.65,34.6
15:54.4,moderate,34.4,57.7,250,3140,46.05,0.010955414,1984.88,34.36
16:01.9,moderate,34.3,57.8,251,3153,46.05,0.010878528,1982.54,34.28
16:09.8,moderate,34.3,57.7,251,3149,46,0.010892347,1979.11,34.28
16:17.4,moderate,34.6,57.7,251,3151,46.15,0.010980641,1996.42,34.42
16:25.3,moderate,33.8,57.7,251,3149,45.75,0.010733566,1950.26,34.28
16:33.0,moderate,35.2,57.7,251,3125,46.45,0.011264,2031.04,34.44
16:40.9,moderate,34.2,57.7,251,3127,45.95,0.010937,1973.34,34.42
16:48.6,moderate,34.2,57.7,251,3104,45.95,0.011018041,1973.34,34.4
16:56.6,moderate,34.9,57.7,250,3064,46.3,0.011390339,2013.73,34.46
17:04.2,moderate,33.7,57.7,250,3074,45.7,0.010962915,1944.49,34.44
17:11.7,moderate,34.5,57.5,249,3071,46,0.011234126,1983.75,34.3
17:19.2,moderate,34.2,57.6,249,3072,45.9,0.011132813,1969.92,34.3
17:26.8,moderate,34.1,57.6,249,3080,45.85,0.011071429,1964.16,34.28
17:34.4,moderate,33.8,57.6,249,3076,45.7,0.010988296,1946.88,34.06
17:42.0,moderate,34.5,57.6,249,3074,46.05,0.011223162,1987.2,34.22
17:49.6,moderate,33.5,57.6,249,3069,45.55,0.010915608,1929.6,34.02
17:57.2,moderate,34.9,57.7,250,3086,46.3,0.011309138,2013.73,34.16
18:04.7,moderate,44,57.8,250,3100,50.9,0.014193548,2543.2,36.14
18:12.7,normal,3.4,57.7,246,3093,30.55,0.001099256,196.18,30.06
18:20.2,normal,1.1,57.7,246,3099,29.4,0.000354953,63.47,23.38
18:27.6,normal,2.1,57.6,246,3098,29.85,0.000677857,120.96,17.1
18:34.9,normal,1.3,57.7,246,3098,29.5,0.000419626,75.01,10.38
18:42.4,normal,1.2,57.6,245,3083,29.4,0.000389231,69.12,1.82
18:49.9,normal,2.6,57.6,245,3096,30.1,0.000839793,149.76,1.66
18:57.3,normal,1.5,57.6,245,3108,29.55,0.000482625,86.4,1.74
19:04.7,normal,1.5,57.6,245,3083,29.55,0.000486539,86.4,1.62
19:12.1,normal,1.3,57.6,245,3086,29.45,0.000421257,74.88,1.62
19:19.5,normal,1.2,57.6,245,3085,29.4,0.000388979,69.12,1.62
19:26.9,normal,0.8,57.6,245,3088,29.2,0.000259067,46.08,1.26
19:34.3,normal,1.2,57.6,245,3089,29.4,0.000388475,69.12,1.2
19:41.7,normal,1.5,57.6,245,3107,29.55,0.000482781,86.4,1.2
19:49.1,normal,1,57.6,245,3104,29.3,0.000322165,57.6,1.14
19:56.6,normal,18.5,59.1,249,3271,38.8,0.005655763,1093.35,4.6
20:04.5,normal,1.9,58.8,249,3272,30.35,0.000580685,111.72,4.82
20:12.1,normal,1.9,58.8,249,3244,30.35,0.000585697,111.72,4.96
20:19.6,normal,5.6,58.8,249,3251,32.2,0.001722547,329.28,5.78
20:27.0,normal,1.5,58.7,249,3234,30.1,0.000463822,88.05,5.88
20:34.6,normal,1.3,58.7,249,3235,30,0.000401855,76.31,2.44
20:42.1,normal,1.7,58.8,249,3245,30.25,0.000523883,99.96,2.4
20:49.8,normal,4.7,58.8,249,3259,31.75,0.00144216,276.36,2.96
20:57.3,normal,1.7,58.8,249,3235,30.25,0.000525502,99.96,2.18
21:04.8,normal,1.9,58.8,249,3231,30.35,0.000588053,111.72,2.26
21:12.2,normal,0.9,58.8,249,3233,29.85,0.000278379,52.92,2.18
21:19.7,normal,0.4,58.8,249,3182,29.6,0.000125707,23.52,1.92
21:27.2,normal,1.3,58.8,249,3174,30.05,0.000409578,76.44,1.24
21:34.7,normal,0.9,58.8,249,3168,29.85,0.000284091,52.92,1.08
21:42.1,normal,1.3,58.8,249,3168,30.05,0.000410354,76.44,0.96
21:49.6,normal,0.9,58.8,249,3169,29.85,0.000284001,52.92,0.96
21:57.0,normal,1.7,58.8,249,3173,30.25,0.000535771,99.96,1.22
22:04.5,normal,1,58.8,249,3151,29.9,0.00031736,58.8,1.16
22:12.0,normal,1.7,58.7,249,3145,30.2,0.000540541,99.79,1.32
22:19.4,normal,1.6,58.7,248,3137,30.15,0.000510041,93.92,1.38
22:26.9,normal,0.8,58.6,248,3102,29.7,0.000257898,46.88,1.36
22:34.3,normal,1.4,58.7,248,3117,30.05,0.00044915,82.18,1.3
22:41.7,normal,1.6,58.7,248,3125,30.15,0.000512,93.92,1.42
22:49.1,normal,2.4,58.7,248,3132,30.55,0.000766284,140.88,1.56
22:56.6,normal,1.9,58.6,247,3122,30.25,0.000608584,111.34,1.62
23:04.0,normal,1,58.6,247,3125,29.8,0.00032,58.6,1.66
23:11.4,normal,0.6,58.6,247,3112,29.6,0.000192802,35.16,1.5
23:18.8,normal,1.3,58.6,247,3112,29.95,0.000417738,76.18,1.44
23:26.3,normal,1.2,58.6,247,3113,29.9,0.00038548,70.32,1.2
23:33.7,normal,1.3,58.6,247,3105,29.95,0.00041868,76.18,1.08
23:41.1,normal,2.2,58.6,247,3105,30.4,0.000708535,128.92,1.32
23:48.5,normal,2.2,58.7,247,3103,30.45,0.000708991,129.14,1.64
23:56.0,normal,6.6,58.7,247,3114,32.65,0.002119461,387.42,2.7
24:03.4,normal,2.3,58.7,247,3110,30.5,0.00073955,135.01,2.92
24:10.9,normal,0.9,58.7,247,3110,29.8,0.000289389,52.83,2.84
24:18.3,normal,1.7,58.6,247,3115,30.15,0.000545746,99.62,2.74
24:25.7,normal,6.1,58.6,247,3118,32.35,0.001956382,357.46,3.52
24:33.3,normal,1.3,58.6,247,3119,29.95,0.0004168,76.18,2.46
24:40.7,normal,1.6,58.6,247,3106,30.1,0.000515132,93.76,2.32
24:48.1,normal,1.3,58.6,247,3116,29.95,0.000417202,76.18,2.4
24:55.6,normal,0.8,58.6,246,3122,29.7,0.000256246,46.88,2.22
25:03.0,normal,1,58.6,246,3121,29.8,0.00032041,58.6,1.2
25:10.4,normal,0.9,58.6,246,3117,29.75,0.000288739,52.74,1.12
25:17.8,normal,0.7,58.6,246,3133,29.65,0.000223428,41.02,0.94
25:25.3,normal,1.6,58.8,250,3252,30.2,0.000492005,94.08,1
25:32.6,normal,0.7,58.8,250,3250,29.75,0.000215385,41.16,0.98
25:39.8,normal,1.5,58.8,251,3265,30.15,0.000459418,88.2,1.08
25:47.2,normal,2.1,58.8,251,3257,30.45,0.000644765,123.48,1.32
25:54.5,normal,1,58.9,251,3253,29.95,0.000307409,58.9,1.38
26:01.8,normal,1.5,58.8,251,3250,30.15,0.000461538,88.2,1.36
26:09.1,normal,2.1,58.8,251,3250,30.45,0.000646154,123.48,1.64
26:16.4,normal,0.5,58.8,251,3249,29.65,0.000153894,29.4,1.44
26:23.6,normal,2.1,58.8,250,3237,30.45,0.000648749,123.48,1.44
26:30.9,normal,1.3,58.7,249,3227,30,0.000402851,76.31,1.5
26:38.2,normal,1.7,58.7,248,3222,30.2,0.000527623,99.79,1.54
26:45.5,normal,0.9,58.7,248,3197,29.8,0.000281514,52.83,1.3
26:52.7,normal,2.3,58.7,248,3135,30.5,0.000733652,135.01,1.66
26:59.9,normal,1.4,58.7,247,3149,30.05,0.000444586,82.18,1.52
27:07.2,normal,1.2,58.6,246,3138,29.9,0.000382409,70.32,1.5
27:14.4,normal,0.8,58.6,246,3130,29.7,0.000255591,46.88,1.32
27:21.6,normal,1.2,58.6,246,3142,29.9,0.000381922,70.32,1.38
27:28.8,normal,1.8,58.6,246,3138,30.2,0.000573614,105.48,1.28
27:36.1,normal,0.9,58.6,246,3140,29.75,0.000286624,52.74,1.18
27:43.3,normal,1.6,58.6,246,3130,30.1,0.000511182,93.76,1.26
27:50.5,normal,0.7,58.6,246,3125,29.65,0.000224,41.02,1.24
27:57.6,normal,1.4,58.6,246,3124,30,0.000448143,82.04,1.28
28:04.9,normal,1.3,58.6,246,3102,29.95,0.000419084,76.18,1.18
28:12.0,normal,1.2,58.6,246,3103,29.9,0.000386723,70.32,1.24
28:19.2,normal,0.7,58.6,246,3104,29.65,0.000225515,41.02,1.06
28:26.4,normal,1.5,58.6,246,3108,30.05,0.000482625,87.9,1.22
28:33.6,normal,1,58.6,246,3109,29.8,0.000321647,58.6,1.14
28:40.8,normal,1.4,58.6,246,3114,30,0.000449583,82.04,1.16
28:48.0,normal,1.4,58.6,246,3109,30,0.000450306,82.04,1.2
28:55.2,normal,5.8,58.7,246,3120,32.25,0.001858974,340.46,2.22
29:02.4,normal,1.4,58.7,246,3148,30.05,0.000444727,82.18,2.2
29:09.6,normal,1.8,58.7,245,3138,30.25,0.000573614,105.66,2.36
29:16.8,normal,0.8,58.8,245,3138,29.8,0.000254939,47.04,2.24
29:24.1,normal,1.8,58.7,245,3138,30.25,0.000573614,105.66,2.32
29:31.3,normal,0.9,58.7,245,3140,29.8,0.000286624,52.83,1.34
29:38.5,normal,0.9,58.7,245,3141,29.8,0.000286533,52.83,1.24
29:45.8,normal,1.8,58.7,245,3116,30.25,0.000577664,105.66,1.24
29:53.0,normal,1.6,58.7,245,3142,30.15,0.00050923,93.92,1.4
30:00.2,normal,1.3,58.7,245,3140,30,0.000414013,76.31,1.3
30:07.4,normal,2.6,58.7,245,3142,30.65,0.000827498,152.62,1.64
30:14.7,normal,3.4,58.7,245,3104,31.05,0.001095361,199.58,2.14
30:21.9,normal,2.4,58.7,246,3151,30.55,0.000761663,140.88,2.26
30:29.2,normal,0.9,58.7,246,3152,29.8,0.000285533,52.83,2.12
30:36.4,normal,5.2,58.7,247,3173,31.95,0.001638828,305.24,2.9
30:43.7,normal,2,58.8,247,3176,30.4,0.000629723,117.6,2.78
30:51.0,normal,1.8,58.8,247,3180,30.3,0.000566038,105.84,2.46
30:58.2,normal,1.4,58.8,247,3163,30.1,0.000442618,82.32,2.26
31:05.5,normal,1,58.8,247,3169,29.9,0.000315557,58.8,2.28
31:12.8,normal,1.7,58.8,247,3164,30.25,0.000537295,99.96,1.58
31:20.0,normal,1.4,58.8,247,3152,30.1,0.000444162,82.32,1.46
31:27.3,normal,1.6,58.8,247,3149,30.2,0.000508098,94.08,1.42
31:34.5,normal,0.8,58.8,247,3149,29.8,0.000254049,47.04,1.3
31:41.7,normal,2.7,58.7,247,3140,30.7,0.000859873,158.49,1.64
31:49.0,normal,3.9,58.7,247,3145,31.3,0.001240064,228.93,2.08
31:56.2,normal,2,58.7,247,3141,30.35,0.00063674,117.4,2.2
32:03.4,normal,1.8,58.7,247,3143,30.25,0.000572701,105.66,2.24
32:10.6,normal,1.7,58.7,246,3116,30.2,0.000545571,99.79,2.42
32:17.8,normal,2.3,58.7,246,3110,30.5,0.00073955,135.01,2.34
32:25.1,normal,1,58.7,246,3112,29.85,0.000321337,58.7,1.76
32:32.3,normal,0.8,58.7,246,3083,29.75,0.000259488,46.96,1.52
32:39.5,normal,0.9,58.7,246,3082,29.8,0.000292018,52.83,1.34
32:46.7,normal,0.9,58.7,246,3083,29.8,0.000291923,52.83,1.18
32:53.9,normal,1.7,58.7,246,3083,30.2,0.000551411,99.79,1.06
33:01.1,normal,0.8,58.7,246,3084,29.75,0.000259403,46.96,1.02
33:08.3,normal,1.3,58.7,246,3081,30,0.000421941,76.31,1.12
33:15.5,normal,1.3,58.7,246,3045,30,0.000426929,76.31,1.2
33:22.7,normal,1.4,58.7,246,3066,30.05,0.000456621,82.18,1.3
33:30.0,normal,12.3,58.8,250,3152,35.55,0.003902284,723.24,3.42
33:37.8,normal,2,58.8,248,3135,30.4,0.000637959,117.6,3.66
33:45.4,normal,1.3,58.8,248,3102,30.05,0.000419084,76.44,3.66
33:52.8,normal,2.4,58.8,248,3141,30.6,0.000764088,141.12,3.88
34:00.3,normal,2.7,58.8,248,3131,30.75,0.000862344,158.76,4.14
34:07.9,normal,8.7,59,247,3131,33.85,0.002778665,513.3,3.42
34:15.3,normal,1.2,58.5,247,3115,29.85,0.000385233,70.2,3.26
34:23.2,normal,1.5,58.5,247,3131,30,0.00047908,87.75,3.3
34:30.6,normal,1.5,58.5,246,3125,30,0.00048,87.75,3.12
34:38.1,normal,1.3,58.5,246,3127,29.9,0.000415734,76.05,2.84
34:45.5,normal,1.9,58.5,246,3061,30.2,0.000620712,111.15,1.48
34:53.0,normal,1.4,58.5,246,3107,29.95,0.000450595,81.9,1.52
35:00.4,normal,5.3,57.8,246,3114,31.55,0.001701991,306.34,2.28
35:07.9,normal,1,57.8,246,3115,29.4,0.000321027,57.8,2.18
35:15.3,normal,1.4,57.8,246,3102,29.6,0.000451322,80.92,2.2
35:22.9,normal,1.9,57.8,246,3159,29.85,0.000601456,109.82,2.2
35:30.4,normal,2.2,57.8,246,3152,30,0.00069797,127.16,2.36
35:37.9,normal,2.1,57.8,247,3175,29.95,0.000661417,121.38,1.72
35:45.3,normal,2.4,57.8,247,3144,30.1,0.000763359,138.72,2
35:52.8,normal,0.9,57.8,247,3157,29.35,0.000285081,52.02,1.9
36:00.3,normal,1.7,57.9,247,3153,29.8,0.000539169,98.43,1.86
36:07.7,normal,1.5,57.9,247,3155,29.7,0.000475436,86.85,1.72
36:15.3,normal,1.4,57.9,247,3133,29.65,0.000446856,81.06,1.58
36:22.7,normal,2.4,57.9,247,3156,30.15,0.000760456,138.96,1.58
36:30.2,normal,1.2,57.8,246,3166,29.5,0.000379027,69.36,1.64
36:37.7,normal,1,57.8,246,3150,29.4,0.00031746,57.8,1.5
36:45.1,normal,0.8,57.8,246,3108,29.3,0.0002574,46.24,1.36
36:52.6,normal,0.8,57.8,246,3147,29.3,0.00025421,46.24,1.24
